year,date,team,games,progress,win_rate,recent10_wr,streak_num,home_wr,away_wr,final_win_rate
2017,20170813,삼성,110,0.764,0.406,0.4,-1,0.426,0.385,0.396
2017,20170813,KT,106,0.736,0.33,0.5,1,0.34,0.321,0.347
2017,20170826,KIA,114,0.792,0.619,0.4,1,0.638,0.6,0.608
2017,20170826,두산,117,0.812,0.6,0.8,5,0.593,0.607,0.596
2017,20170826,NC,119,0.826,0.568,0.5,-1,0.625,0.516,0.56
2017,20170826,롯데,120,0.833,0.542,0.9,6,0.618,0.476,0.563
2017,20170826,키움,120,0.833,0.513,0.4,-3,0.556,0.464,0.486
2017,20170826,LG,113,0.785,0.509,0.3,-3,0.544,0.473,0.489
2017,20170826,SSG,121,0.84,0.508,0.6,3,0.556,0.456,0.524
2017,20170826,한화,115,0.799,0.43,0.6,-1,0.418,0.441,0.43
2017,20170826,삼성,119,0.826,0.4,0.3,1,0.414,0.386,0.396
2017,20170826,KT,116,0.806,0.31,0.1,-5,0.321,0.3,0.347
2017,20170908,KIA,125,0.868,0.613,0.6,1,0.645,0.581,0.608
2017,20170908,두산,128,0.889,0.584,0.4,1,0.585,0.583,0.596
2017,20170908,NC,129,0.896,0.57,0.6,2,0.656,0.493,0.56
2017,20170908,롯데,130,0.903,0.547,0.6,1,0.629,0.47,0.563
2017,20170908,LG,124,0.861,0.512,0.556,3,0.557,0.467,0.489
2017,20170908,키움,131,0.91,0.512,0.444,-3,0.559,0.459,0.486
2017,20170908,SSG,131,0.91,0.508,0.5,-2,0.582,0.429,0.524
2017,20170908,한화,126,0.875,0.424,0.4,-1,0.426,0.422,0.43
2017,20170908,삼성,129,0.896,0.392,0.3,-1,0.403,0.381,0.396
2017,20170908,KT,127,0.882,0.339,0.6,-1,0.355,0.323,0.347
2017,20170921,KIA,135,0.938,0.604,0.5,-2,0.632,0.576,0.608
2017,20170921,두산,138,0.958,0.593,0.7,4,0.567,0.618,0.596
2017,20170921,NC,138,0.958,0.551,0.333,-2,0.612,0.493,0.56
2017,20170921,롯데,139,0.965,0.547,0.6,-1,0.627,0.471,0.563
2017,20170921,SSG,141,0.979,0.521,0.7,2,0.592,0.449,0.524
2017,20170921,키움,140,0.972,0.5,0.3,2,0.557,0.441,0.486
2017,20170921,LG,135,0.938,0.492,0.2,-3,0.536,0.444,0.489
2017,20170921,한화,135,0.938,0.44,0.6,1,0.446,0.435,0.43
2017,20170921,삼성,138,0.958,0.398,0.444,1,0.403,0.394,0.396
2017,20170921,KT,137,0.951,0.35,0.5,-1,0.373,0.329,0.347
2018,20180405,NC,11,0.076,0.727,0.7,-1,0.75,0.667,0.406
2018,20180405,두산,10,0.069,0.7,0.7,2,0.857,0.333,0.646
2018,20180405,SSG,10,0.069,0.7,0.7,-1,0.571,1.0,0.545
2018,20180405,키움,11,0.076,0.636,0.6,2,0.625,0.667,0.521
2018,20180405,KT,11,0.076,0.545,0.5,-2,0.667,0.5,0.418
2018,20180405,KIA,10,0.069,0.5,0.5,1,0.6,0.4,0.486
2018,20180405,한화,10,0.069,0.4,0.4,2,0.4,0.4,0.535
2018,20180405,삼성,11,0.076,0.364,0.3,1,0.333,0.375,0.486
2018,20180405,LG,10,0.069,0.3,0.3,-2,0.667,0.143,0.476
2018,20180405,롯데,10,0.069,0.1,0.1,-2,0.333,0.0,0.479
2018,20180418,두산,20,0.139,0.75,0.8,1,0.818,0.667,0.646
2018,20180418,SSG,20,0.139,0.7,0.7,5,0.667,0.75,0.545
2018,20180418,한화,20,0.139,0.55,0.7,-1,0.636,0.444,0.535
2018,20180418,KIA,19,0.132,0.526,0.6,2,0.727,0.25,0.486
2018,20180418,NC,21,0.146,0.476,0.2,2,0.545,0.4,0.406
2018,20180418,LG,21,0.146,0.476,0.6,-2,0.778,0.25,0.476
2018,20180418,KT,21,0.146,0.476,0.4,-5,0.429,0.5,0.418
2018,20180418,키움,22,0.153,0.409,0.2,-3,0.462,0.333,0.521
2018,20180418,삼성,21,0.146,0.333,0.3,-1,0.167,0.4,0.486
2018,20180418,롯데,19,0.132,0.316,0.5,1,0.455,0.125,0.479
2018,20180501,두산,31,0.215,0.71,0.6,2,0.812,0.6,0.646
2018,20180501,SSG,31,0.215,0.677,0.6,1,0.667,0.688,0.545
2018,20180501,LG,32,0.222,0.563,0.8,-2,0.8,0.353,0.476
2018,20180501,한화,30,0.208,0.5,0.4,1,0.533,0.467,0.535
2018,20180501,KT,32,0.222,0.469,0.5,-1,0.429,0.5,0.418
2018,20180501,키움,33,0.229,0.455,0.5,2,0.471,0.438,0.521
2018,20180501,KIA,29,0.201,0.448,0.3,-3,0.643,0.267,0.486
2018,20180501,롯데,30,0.208,0.433,0.7,2,0.526,0.273,0.479
2018,20180501,NC,32,0.222,0.406,0.3,-2,0.389,0.429,0.406
2018,20180501,삼성,32,0.222,0.344,0.3,-1,0.231,0.421,0.486
2018,20180527,두산,51,0.354,0.647,0.6,2,0.708,0.593,0.646
2018,20180527,SSG,51,0.354,0.588,0.4,-1,0.64,0.538,0.545
2018,20180527,한화,51,0.354,0.569,0.6,1,0.6,0.538,0.535
2018,20180527,KIA,51,0.354,0.51,0.6,1,0.654,0.36,0.486
2018,20180527,LG,54,0.375,0.5,0.6,-1,0.63,0.37,0.476
2018,20180527,키움,54,0.375,0.481,0.5,-1,0.448,0.52,0.521
2018,20180527,KT,52,0.361,0.462,0.6,1,0.44,0.481,0.418
2018,20180527,롯데,50,0.347,0.46,0.3,1,0.538,0.375,0.479
2018,20180527,삼성,53,0.368,0.434,0.6,-2,0.4,0.464,0.486
2018,20180527,NC,53,0.368,0.358,0.2,-1,0.357,0.36,0.406
2018,20180609,두산,61,0.424,0.672,0.8,4,0.75,0.606,0.646
2018,20180609,SSG,61,0.424,0.574,0.5,1,0.645,0.5,0.545
2018,20180609,LG,65,0.451,0.569,0.9,3,0.667,0.469,0.476
2018,20180609,한화,62,0.431,0.565,0.5,-1,0.6,0.531,0.535
2018,20180609,KIA,62,0.431,0.516,0.6,1,0.594,0.433,0.486
2018,20180609,키움,65,0.451,0.462,0.3,-1,0.438,0.485,0.521
2018,20180609,삼성,64,0.444,0.453,0.6,-2,0.4,0.5,0.486
2018,20180609,롯데,61,0.424,0.443,0.4,-1,0.471,0.407,0.479
2018,20180609,KT,63,0.438,0.429,0.2,1,0.4,0.455,0.418
2018,20180609,NC,64,0.444,0.328,0.2,-2,0.324,0.333,0.406
2018,20180622,두산,72,0.5,0.667,0.6,-1,0.743,0.595,0.646
2018,20180622,한화,73,0.507,0.575,0.6,3,0.595,0.556,0.535
2018,20180622,LG,76,0.528,0.553,0.5,1,0.703,0.41,0.476
2018,20180622,SSG,72,0.5,0.549,0.444,2,0.588,0.514,0.545
2018,20180622,KIA,71,0.493,0.493,0.4,1,0.568,0.412,0.486
2018,20180622,키움,76,0.528,0.487,0.6,-2,0.462,0.514,0.521
2018,20180622,롯데,71,0.493,0.471,0.667,-1,0.459,0.485,0.479
2018,20180622,삼성,75,0.521,0.459,0.444,1,0.441,0.475,0.486
2018,20180622,KT,74,0.514,0.384,0.111,-3,0.353,0.41,0.418
2018,20180622,NC,74,0.514,0.365,0.6,-1,0.39,0.333,0.406
2018,20180705,두산,81,0.562,0.679,0.7,3,0.73,0.636,0.646
2018,20180705,한화,83,0.576,0.59,0.7,1,0.619,0.561,0.535
2018,20180705,SSG,80,0.556,0.557,0.7,-2,0.622,0.5,0.545
2018,20180705,LG,84,0.583,0.542,0.444,-1,0.69,0.39,0.476
2018,20180705,키움,86,0.597,0.5,0.6,2,0.477,0.524,0.521
2018,20180705,KIA,79,0.549,0.494,0.5,-1,0.575,0.41,0.486
2018,20180705,롯데,80,0.556,0.449,0.222,-4,0.452,0.444,0.479
2018,20180705,삼성,84,0.583,0.427,0.222,-5,0.395,0.455,0.486
2018,20180705,KT,81,0.562,0.405,0.5,3,0.41,0.4,0.418
2018,20180705,NC,84,0.583,0.357,0.3,1,0.37,0.342,0.406
2018,20180718,두산,89,0.618,0.663,0.6,1,0.714,0.617,0.646
2018,20180718,한화,91,0.632,0.582,0.5,-1,0.622,0.543,0.535
2018,20180718,SSG,88,0.611,0.563,0.5,-1,0.619,0.511,0.545
2018,20180718,LG,92,0.639,0.549,0.6,2,0.667,0.435,0.476
2018,20180718,키움,94,0.653,0.489,0.5,-3,0.469,0.511,0.521
2018,20180718,KIA,87,0.604,0.471,0.3,-1,0.556,0.381,0.486
2018,20180718,삼성,92,0.639,0.444,0.556,1,0.439,0.449,0.486
2018,20180718,롯데,88,0.611,0.442,0.3,-1,0.467,0.415,0.479
2018,20180718,KT,89,0.618,0.414,0.556,1,0.432,0.395,0.418
2018,20180718,NC,92,0.639,0.38,0.6,1,0.408,0.349,0.406
2018,20180731,두산,100,0.694,0.66,0.6,3,0.723,0.604,0.646
2018,20180731,SSG,99,0.688,0.571,0.6,-2,0.638,0.51,0.545
2018,20180731,한화,102,0.708,0.559,0.4,-3,0.612,0.509,0.535
2018,20180731,LG,103,0.715,0.52,0.2,-1,0.608,0.431,0.476
2018,20180731,삼성,103,0.715,0.48,0.778,3,0.489,0.472,0.486
2018,20180731,키움,105,0.729,0.476,0.4,1,0.429,0.531,0.521
2018,20180731,KIA,98,0.681,0.459,0.4,1,0.56,0.354,0.486
2018,20180731,롯데,99,0.688,0.443,0.5,-1,0.451,0.435,0.479
2018,20180731,KT,100,0.694,0.439,0.6,1,0.458,0.42,0.418
2018,20180731,NC,103,0.715,0.392,0.556,1,0.418,0.362,0.406
2018,20180908,두산,118,0.819,0.653,0.7,4,0.707,0.6,0.646
2018,20180908,SSG,117,0.812,0.552,0.3,-1,0.579,0.525,0.545
2018,20180908,한화,119,0.826,0.546,0.5,-2,0.61,0.483,0.535
2018,20180908,키움,123,0.854,0.504,0.5,-4,0.459,0.548,0.521
2018,20180908,LG,121,0.84,0.492,0.5,1,0.586,0.403,0.476
2018,20180908,KIA,115,0.799,0.478,0.7,3,0.583,0.364,0.486
2018,20180908,삼성,121,0.84,0.475,0.4,-3,0.464,0.484,0.486
2018,20180908,롯데,115,0.799,0.46,0.5,-2,0.492,0.426,0.479
2018,20180908,KT,118,0.819,0.431,0.5,2,0.458,0.404,0.418
2018,20180908,NC,121,0.84,0.408,0.4,2,0.419,0.397,0.406
2018,20180921,두산,129,0.896,0.651,0.7,2,0.71,0.597,0.646
2018,20180921,SSG,128,0.889,0.559,0.6,1,0.597,0.523,0.545
2018,20180921,한화,130,0.903,0.538,0.5,-1,0.587,0.493,0.535
2018,20180921,키움,133,0.924,0.519,0.7,-1,0.485,0.552,0.521
2018,20180921,KIA,125,0.868,0.488,0.6,2,0.6,0.367,0.486
2018,20180921,LG,132,0.917,0.481,0.3,-5,0.554,0.409,0.476
2018,20180921,삼성,132,0.917,0.473,0.4,1,0.452,0.493,0.486
2018,20180921,롯데,124,0.861,0.451,0.3,3,0.462,0.439,0.479
2018,20180921,NC,131,0.91,0.423,0.6,-3,0.456,0.387,0.406
2018,20180921,KT,128,0.889,0.413,0.2,-2,0.46,0.365,0.418
2018,20181004,두산,137,0.951,0.65,0.7,2,0.727,0.577,0.646
2018,20181004,SSG,138,0.958,0.555,0.5,-2,0.603,0.507,0.545
2018,20181004,한화,140,0.972,0.536,0.5,-1,0.592,0.478,0.535
2018,20181004,키움,141,0.979,0.525,0.6,3,0.514,0.536,0.521
2018,20181004,KIA,136,0.944,0.493,0.5,1,0.603,0.382,0.486
2018,20181004,삼성,141,0.979,0.482,0.667,1,0.471,0.493,0.486
2018,20181004,롯데,135,0.938,0.474,0.7,1,0.478,0.47,0.479
2018,20181004,LG,142,0.986,0.468,0.3,-1,0.549,0.386,0.476
2018,20181004,NC,140,0.972,0.41,0.2,1,0.457,0.362,0.406
2018,20181004,KT,138,0.958,0.407,0.333,1,0.448,0.368,0.418
2019,20190405,두산,12,0.083,0.75,0.8,-1,0.667,1.0,0.615
2019,20190405,SSG,12,0.083,0.667,0.6,2,0.667,0.667,0.615
2019,20190405,LG,12,0.083,0.583,0.5,1,0.667,0.556,0.552
2019,20190405,NC,12,0.083,0.583,0.6,1,0.625,0.5,0.514
2019,20190405,한화,12,0.083,0.5,0.5,-1,0.667,0.333,0.403
2019,20190405,롯데,12,0.083,0.5,0.5,1,0.5,0.5,0.34
2019,20190405,키움,12,0.083,0.417,0.4,-1,0.333,0.444,0.601
2019,20190405,KIA,12,0.083,0.417,0.5,1,0.5,0.333,0.437
2019,20190405,삼성,12,0.083,0.417,0.4,-1,0.333,0.5,0.42
2019,20190405,KT,12,0.083,0.167,0.2,-5,0.5,0.0,0.5
2019,20190418,두산,22,0.153,0.636,0.5,-1,0.571,0.75,0.615
2019,20190418,SSG,22,0.153,0.619,0.556,1,0.615,0.625,0.615
2019,20190418,LG,22,0.153,0.591,0.6,3,0.625,0.571,0.552
2019,20190418,NC,22,0.153,0.591,0.6,-3,0.571,0.625,0.514
2019,20190418,키움,22,0.153,0.545,0.7,-1,0.556,0.538,0.601
2019,20190418,롯데,22,0.153,0.455,0.4,3,0.538,0.333,0.34
2019,20190418,한화,22,0.153,0.409,0.3,-1,0.5,0.357,0.403
2019,20190418,삼성,22,0.153,0.409,0.4,1,0.417,0.4,0.42
2019,20190418,KIA,21,0.146,0.4,0.444,-3,0.444,0.364,0.437
2019,20190418,KT,23,0.16,0.348,0.5,1,0.667,0.143,0.5
2019,20190501,SSG,32,0.222,0.677,0.8,1,0.611,0.769,0.615
2019,20190501,LG,31,0.215,0.645,0.8,7,0.667,0.625,0.552
2019,20190501,두산,33,0.229,0.636,0.6,-2,0.647,0.625,0.615
2019,20190501,NC,31,0.215,0.613,0.6,1,0.625,0.6,0.514
2019,20190501,키움,33,0.229,0.576,0.6,-1,0.6,0.556,0.601
2019,20190501,한화,30,0.208,0.467,0.6,2,0.643,0.312,0.403
2019,20190501,롯데,31,0.215,0.387,0.3,-1,0.5,0.231,0.34
2019,20190501,삼성,31,0.215,0.355,0.3,1,0.312,0.4,0.42
2019,20190501,KIA,31,0.215,0.333,0.2,-1,0.357,0.312,0.437
2019,20190501,KT,33,0.229,0.303,0.2,-7,0.429,0.211,0.5
2019,20190514,SSG,43,0.299,0.69,0.8,-1,0.591,0.8,0.615
2019,20190514,두산,44,0.306,0.659,0.7,-1,0.667,0.65,0.615
2019,20190514,LG,42,0.292,0.571,0.3,-1,0.684,0.478,0.552
2019,20190514,NC,42,0.292,0.571,0.4,1,0.609,0.526,0.514
2019,20190514,키움,44,0.306,0.568,0.5,-2,0.619,0.522,0.601
2019,20190514,한화,41,0.285,0.463,0.5,1,0.632,0.318,0.403
2019,20190514,삼성,42,0.292,0.405,0.6,1,0.409,0.4,0.42
2019,20190514,롯데,42,0.292,0.381,0.4,2,0.435,0.316,0.34
2019,20190514,KT,44,0.306,0.364,0.6,2,0.5,0.25,0.5
2019,20190514,KIA,42,0.292,0.317,0.2,-4,0.316,0.318,0.437
2019,20190609,SSG,65,0.451,0.656,0.7,-1,0.576,0.742,0.615
2019,20190609,두산,66,0.458,0.621,0.4,-2,0.657,0.581,0.615
2019,20190609,LG,64,0.444,0.578,0.8,2,0.633,0.529,0.552
2019,20190609,NC,64,0.444,0.547,0.4,3,0.588,0.5,0.514
2019,20190609,키움,67,0.465,0.537,0.5,2,0.576,0.5,0.601
2019,20190609,삼성,64,0.444,0.453,0.6,1,0.548,0.364,0.42
2019,20190609,한화,64,0.444,0.438,0.4,-2,0.567,0.324,0.403
2019,20190609,KT,66,0.458,0.424,0.5,3,0.613,0.257,0.5
2019,20190609,KIA,65,0.451,0.391,0.3,-3,0.424,0.355,0.437
2019,20190609,롯데,65,0.451,0.354,0.4,-5,0.441,0.258,0.34
2019,20190622,SSG,76,0.528,0.667,0.7,2,0.632,0.703,0.615
2019,20190622,두산,77,0.535,0.623,0.7,-2,0.683,0.556,0.615
2019,20190622,LG,75,0.521,0.581,0.6,-1,0.647,0.525,0.552
2019,20190622,키움,78,0.542,0.577,0.8,-1,0.641,0.513,0.601
2019,20190622,NC,75,0.521,0.493,0.2,1,0.568,0.421,0.514
2019,20190622,삼성,75,0.521,0.427,0.3,-1,0.514,0.342,0.42
2019,20190622,KIA,75,0.521,0.419,0.6,1,0.487,0.343,0.437
2019,20190622,KT,77,0.535,0.416,0.4,-1,0.583,0.268,0.5
2019,20190622,한화,75,0.521,0.413,0.2,1,0.526,0.297,0.403
2019,20190622,롯데,75,0.521,0.378,0.556,1,0.474,0.278,0.34
2019,20190705,SSG,86,0.597,0.682,0.8,5,0.667,0.698,0.615
2019,20190705,두산,87,0.604,0.598,0.4,-1,0.644,0.548,0.615
2019,20190705,키움,88,0.611,0.58,0.6,1,0.63,0.524,0.601
2019,20190705,LG,85,0.59,0.571,0.5,-1,0.634,0.512,0.552
2019,20190705,NC,84,0.583,0.5,0.6,3,0.571,0.429,0.514
2019,20190705,KT,87,0.604,0.477,1.0,9,0.651,0.302,0.5
2019,20190705,삼성,84,0.583,0.417,0.3,-5,0.512,0.326,0.42
2019,20190705,KIA,86,0.597,0.412,0.3,1,0.488,0.333,0.437
2019,20190705,한화,84,0.583,0.381,0.2,-7,0.476,0.286,0.403
2019,20190705,롯데,85,0.59,0.373,0.333,-4,0.475,0.279,0.34
2019,20190718,SSG,96,0.667,0.674,0.6,-1,0.667,0.681,0.615
2019,20190718,키움,98,0.681,0.602,0.8,3,0.667,0.532,0.601
2019,20190718,두산,97,0.674,0.588,0.5,-3,0.6,0.574,0.615
2019,20190718,LG,95,0.66,0.553,0.4,1,0.609,0.5,0.552
2019,20190718,NC,94,0.653,0.505,0.556,3,0.543,0.468,0.514
2019,20190718,KT,97,0.674,0.49,0.6,5,0.622,0.373,0.5
2019,20190718,삼성,94,0.653,0.419,0.444,-5,0.535,0.32,0.42
2019,20190718,KIA,95,0.66,0.415,0.5,-1,0.5,0.318,0.437
2019,20190718,한화,94,0.653,0.372,0.3,-4,0.449,0.289,0.403
2019,20190718,롯데,94,0.653,0.37,0.3,1,0.467,0.277,0.34
2019,20190731,SSG,101,0.701,0.67,0.7,-2,0.64,0.7,0.615
2019,20190731,키움,103,0.715,0.612,0.7,2,0.667,0.551,0.601
2019,20190731,두산,100,0.694,0.59,0.5,-1,0.608,0.571,0.615
2019,20190731,LG,99,0.688,0.551,0.5,-2,0.583,0.52,0.552
2019,20190731,NC,99,0.688,0.5,0.5,1,0.542,0.46,0.514
2019,20190731,KT,101,0.701,0.48,0.6,-1,0.592,0.373,0.5
2019,20190731,삼성,99,0.688,0.439,0.4,-1,0.562,0.32,0.42
2019,20190731,KIA,98,0.681,0.423,0.5,2,0.5,0.34,0.437
2019,20190731,한화,99,0.688,0.364,0.2,1,0.449,0.28,0.403
2019,20190731,롯데,99,0.688,0.361,0.3,1,0.438,0.286,0.34
2019,20190813,SSG,111,0.771,0.664,0.6,1,0.648,0.679,0.615
2019,20190813,두산,110,0.764,0.591,0.6,2,0.618,0.564,0.615
2019,20190813,키움,112,0.778,0.589,0.4,-2,0.633,0.538,0.601
2019,20190813,LG,109,0.757,0.556,0.6,2,0.593,0.519,0.552
2019,20190813,NC,108,0.75,0.505,0.6,3,0.556,0.453,0.514
2019,20190813,KT,111,0.771,0.473,0.4,-2,0.577,0.379,0.5
2019,20190813,KIA,108,0.75,0.439,0.6,-2,0.526,0.34,0.437
2019,20190813,삼성,108,0.75,0.421,0.2,-1,0.528,0.315,0.42
2019,20190813,롯데,108,0.75,0.387,0.7,1,0.462,0.315,0.34
2019,20190813,한화,109,0.757,0.367,0.4,-1,0.442,0.298,0.403
2019,20190908,SSG,129,0.896,0.641,0.4,-1,0.667,0.615,0.615
2019,20190908,두산,127,0.882,0.606,0.7,-2,0.651,0.562,0.615
2019,20190908,키움,134,0.931,0.602,0.7,3,0.638,0.562,0.601
2019,20190908,LG,127,0.882,0.556,0.6,3,0.594,0.516,0.552
2019,20190908,KT,130,0.903,0.5,0.6,2,0.59,0.418,0.5
2019,20190908,NC,129,0.896,0.5,0.4,-1,0.569,0.429,0.514
2019,20190908,KIA,130,0.903,0.438,0.6,-3,0.515,0.35,0.437
2019,20190908,삼성,128,0.889,0.425,0.5,1,0.508,0.344,0.42
2019,20190908,한화,130,0.903,0.377,0.5,-1,0.422,0.333,0.403
2019,20190908,롯데,130,0.903,0.354,0.2,1,0.443,0.273,0.34
2019,20190921,SSG,138,0.958,0.613,0.2,-5,0.614,0.612,0.615
2019,20190921,두산,137,0.951,0.606,0.6,4,0.652,0.559,0.615
2019,20190921,키움,141,0.979,0.6,0.7,1,0.634,0.565,0.601
2019,20190921,LG,136,0.944,0.563,0.7,-1,0.606,0.522,0.552
2019,20190921,NC,137,0.951,0.522,0.8,2,0.588,0.456,0.514
2019,20190921,KT,139,0.965,0.489,0.4,-1,0.561,0.423,0.5
2019,20190921,KIA,140,0.972,0.428,0.3,-3,0.529,0.324,0.437
2019,20190921,삼성,138,0.958,0.423,0.4,1,0.507,0.338,0.42
2019,20190921,한화,138,0.958,0.399,0.7,3,0.443,0.353,0.403
2019,20190921,롯데,138,0.958,0.356,0.4,-2,0.439,0.275,0.34
2020,20200514,NC,8,0.056,0.875,0.875,3,0.8,1.0,0.601
2020,20200514,롯데,8,0.056,0.75,0.75,-1,0.6,1.0,0.497
2020,20200514,키움,9,0.062,0.667,0.667,-2,0.667,0.667,0.559
2020,20200514,두산,8,0.056,0.625,0.625,1,0.5,0.667,0.564
2020,20200514,LG,8,0.056,0.625,0.625,4,0.667,0.5,0.564
2020,20200514,KIA,9,0.062,0.444,0.444,-1,0.333,0.5,0.507
2020,20200514,삼성,9,0.062,0.444,0.444,2,0.333,0.667,0.46
2020,20200514,한화,9,0.062,0.333,0.333,1,0.333,0.333,0.326
2020,20200514,SSG,8,0.056,0.125,0.125,-6,0.333,0.0,0.357
2020,20200514,KT,8,0.056,0.125,0.125,-4,0.0,0.2,0.566
2020,20200527,NC,19,0.132,0.842,0.8,4,0.8,0.889,0.601
2020,20200527,LG,19,0.132,0.684,0.7,3,0.667,0.714,0.564
2020,20200527,두산,19,0.132,0.632,0.6,2,0.571,0.667,0.564
2020,20200527,KIA,20,0.139,0.55,0.7,-1,0.556,0.545,0.507
2020,20200527,롯데,19,0.132,0.526,0.4,-1,0.6,0.444,0.497
2020,20200527,키움,20,0.139,0.5,0.4,-3,0.667,0.364,0.559
2020,20200527,KT,19,0.132,0.421,0.6,1,0.545,0.25,0.566
2020,20200527,삼성,20,0.139,0.35,0.3,1,0.333,0.375,0.46
2020,20200527,한화,20,0.139,0.35,0.3,-4,0.375,0.333,0.326
2020,20200527,SSG,19,0.132,0.158,0.2,-2,0.222,0.1,0.357
2020,20200609,NC,30,0.208,0.8,0.7,6,0.8,0.8,0.601
2020,20200609,두산,30,0.208,0.633,0.7,-1,0.643,0.625,0.564
2020,20200609,LG,30,0.208,0.6,0.4,-1,0.562,0.643,0.564
2020,20200609,키움,31,0.215,0.581,0.8,1,0.667,0.5,0.559
2020,20200609,KIA,31,0.215,0.516,0.5,1,0.6,0.438,0.507
2020,20200609,롯데,30,0.208,0.5,0.5,4,0.667,0.333,0.497
2020,20200609,삼성,31,0.215,0.419,0.5,-1,0.375,0.467,0.46
2020,20200609,SSG,30,0.208,0.367,0.7,1,0.467,0.267,0.357
2020,20200609,KT,30,0.208,0.367,0.2,-5,0.5,0.214,0.566
2020,20200609,한화,31,0.215,0.226,0.0,-15,0.2,0.25,0.326
2020,20200705,NC,52,0.361,0.692,0.6,2,0.69,0.696,0.601
2020,20200705,키움,54,0.375,0.611,0.6,-1,0.704,0.519,0.559
2020,20200705,두산,53,0.368,0.585,0.4,1,0.565,0.6,0.564
2020,20200705,LG,53,0.368,0.547,0.4,1,0.467,0.652,0.564
2020,20200705,KIA,50,0.347,0.54,0.4,-2,0.682,0.429,0.507
2020,20200705,삼성,54,0.375,0.537,0.7,-1,0.567,0.5,0.46
2020,20200705,KT,53,0.368,0.472,0.7,1,0.519,0.423,0.566
2020,20200705,롯데,51,0.354,0.471,0.4,-1,0.625,0.333,0.497
2020,20200705,SSG,53,0.368,0.302,0.4,1,0.37,0.231,0.357
2020,20200705,한화,53,0.368,0.245,0.3,-1,0.25,0.241,0.326
2020,20200718,NC,62,0.431,0.683,0.625,2,0.7,0.667,0.601
2020,20200718,두산,63,0.438,0.587,0.6,1,0.586,0.588,0.564
2020,20200718,키움,65,0.451,0.585,0.5,1,0.697,0.469,0.559
2020,20200718,KIA,61,0.424,0.541,0.6,-1,0.667,0.419,0.507
2020,20200718,LG,63,0.438,0.532,0.444,2,0.485,0.586,0.564
2020,20200718,삼성,64,0.444,0.531,0.5,3,0.6,0.448,0.46
2020,20200718,KT,63,0.438,0.5,0.667,-1,0.562,0.433,0.566
2020,20200718,롯데,61,0.424,0.475,0.5,-2,0.621,0.344,0.497
2020,20200718,SSG,64,0.444,0.313,0.4,-1,0.375,0.25,0.357
2020,20200718,한화,64,0.444,0.266,0.3,-3,0.3,0.235,0.326
2020,20200731,NC,69,0.479,0.672,0.667,1,0.727,0.618,0.601
2020,20200731,키움,73,0.507,0.575,0.5,4,0.667,0.486,0.559
2020,20200731,두산,71,0.493,0.563,0.4,-4,0.543,0.583,0.564
2020,20200731,KIA,68,0.472,0.559,0.6,1,0.647,0.471,0.507
2020,20200731,LG,72,0.5,0.549,0.7,-1,0.486,0.611,0.564
2020,20200731,KT,70,0.486,0.522,0.667,4,0.595,0.438,0.566
2020,20200731,삼성,71,0.493,0.493,0.4,-1,0.564,0.406,0.46
2020,20200731,롯데,68,0.472,0.485,0.5,-1,0.613,0.378,0.497
2020,20200731,SSG,73,0.507,0.333,0.444,-4,0.378,0.286,0.357
2020,20200731,한화,73,0.507,0.264,0.222,1,0.265,0.263,0.326
2020,20200813,NC,77,0.535,0.64,0.4,1,0.686,0.6,0.601
2020,20200813,키움,84,0.583,0.595,0.7,2,0.667,0.513,0.559
2020,20200813,두산,81,0.562,0.57,0.625,-1,0.526,0.61,0.564
2020,20200813,LG,82,0.569,0.556,0.6,2,0.513,0.595,0.564
2020,20200813,KIA,78,0.542,0.526,0.3,-2,0.615,0.436,0.507
2020,20200813,롯데,76,0.528,0.52,0.778,-1,0.629,0.425,0.497
2020,20200813,KT,78,0.542,0.519,0.6,-2,0.585,0.444,0.566
2020,20200813,삼성,81,0.562,0.475,0.333,1,0.523,0.417,0.46
2020,20200813,SSG,81,0.562,0.338,0.3,2,0.366,0.308,0.357
2020,20200813,한화,80,0.556,0.266,0.4,-2,0.27,0.262,0.326
2020,20200826,NC,88,0.611,0.616,0.5,2,0.643,0.591,0.601
2020,20200826,키움,95,0.66,0.589,0.6,-1,0.653,0.522,0.559
2020,20200826,두산,92,0.639,0.567,0.6,-1,0.511,0.622,0.564
2020,20200826,LG,93,0.646,0.565,0.6,1,0.512,0.612,0.564
2020,20200826,KT,89,0.618,0.545,0.7,1,0.6,0.488,0.566
2020,20200826,롯데,87,0.604,0.523,0.5,1,0.595,0.455,0.497
2020,20200826,KIA,89,0.618,0.517,0.4,1,0.614,0.422,0.507
2020,20200826,삼성,92,0.639,0.462,0.3,-1,0.48,0.439,0.46
2020,20200826,SSG,92,0.639,0.341,0.4,-1,0.383,0.295,0.357
2020,20200826,한화,91,0.632,0.278,0.4,-2,0.286,0.271,0.326
2020,20200908,NC,98,0.681,0.611,0.556,1,0.66,0.562,0.601
2020,20200908,키움,106,0.736,0.585,0.5,1,0.618,0.549,0.559
2020,20200908,LG,103,0.715,0.58,0.75,-2,0.553,0.604,0.564
2020,20200908,두산,102,0.708,0.566,0.556,3,0.551,0.58,0.564
2020,20200908,KT,100,0.694,0.556,0.7,-1,0.633,0.48,0.566
2020,20200908,KIA,100,0.694,0.54,0.8,3,0.625,0.462,0.507
